IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
6,6,48,144,0,0,1,1,1,1,1,6,15
6,6,48,144,0,0,1,1,1,1,1,6,15
6,6,48,144,0,0,1,1,1,1,2,6,31
6,6,48,144,0,0,1,1,1,1,3,6,46
6,6,48,144,0,0,1,1,1,1,3,6,46
6,6,48,144,0,0,1,1,1,1,4,6,60
6,6,48,144,0,0,1,1,1,1,4,6,61
6,6,48,144,0,0,1,1,1,1,5,6,76
6,6,48,144,0,0,1,1,1,1,6,6,92
6,6,144,48,0,0,1,1,1,1,0,6,0
6,6,144,48,0,0,1,1,1,1,1,6,14
6,6,144,48,0,0,1,1,1,1,1,6,14
6,6,144,48,0,0,1,1,1,1,2,6,28
6,6,144,48,0,0,1,1,1,1,3,6,42
6,6,144,48,0,0,1,1,1,1,3,6,42
6,6,144,48,0,0,1,1,1,1,4,6,56
6,6,144,48,0,0,1,1,1,1,4,6,55
6,6,144,48,0,0,1,1,1,1,5,6,70
6,6,144,48,0,0,1,1,1,1,6,6,84
6,6,48,192,0,0,1,1,1,1,0,6,0
6,6,48,192,0,0,1,1,1,1,1,6,21
6,6,48,192,0,0,1,1,1,1,1,6,21
6,6,48,192,0,0,1,1,1,1,2,6,40
6,6,48,192,0,0,1,1,1,1,3,6,61
6,6,48,192,0,0,1,1,1,1,3,6,60
6,6,48,192,0,0,1,1,1,1,4,6,81
6,6,48,192,0,0,1,1,1,1,4,6,81
6,6,48,192,0,0,1,1,1,1,5,6,101
6,6,48,192,0,0,1,1,1,1,6,6,122
6,6,192,48,0,0,1,1,1,1,0,6,0
6,6,192,48,0,0,1,1,1,1,1,6,18
6,6,192,48,0,0,1,1,1,1,1,6,18
6,6,192,48,0,0,1,1,1,1,2,6,37
6,6,192,48,0,0,1,1,1,1,3,6,55
6,6,192,48,0,0,1,1,1,1,3,6,55
6,6,192,48,0,0,1,1,1,1,4,6,73
6,6,192,48,0,0,1,1,1,1,4,6,73
6,6,192,48,0,0,1,1,1,1,5,6,92
6,6,192,48,0,0,1,1,1,1,6,6,110
6,6,48,240,0,0,1,1,1,1,0,6,0
6,6,48,240,0,0,1,1,1,1,1,6,25
6,6,48,240,0,0,1,1,1,1,1,6,25
6,6,48,240,0,0,1,1,1,1,2,6,51
6,6,48,240,0,0,1,1,1,1,3,6,76
6,6,48,240,0,0,1,1,1,1,3,6,76
6,6,48,240,0,0,1,1,1,1,4,6,101
6,6,48,240,0,0,1,1,1,1,4,6,102
6,6,48,240,0,0,1,1,1,1,5,6,127
6,6,48,240,0,0,1,1,1,1,6,6,153
3,3,240,96,0,0,1,1,1,1,0,3,0
3,3,240,96,0,0,1,1,1,1,0,3,0
3,3,240,96,0,0,1,1,1,1,0,3,0
3,3,240,96,0,0,1,1,1,1,1,3,29
3,3,240,96,0,0,1,1,1,1,1,3,29
3,3,240,96,0,0,1,1,1,1,1,3,28
3,3,240,96,0,0,1,1,1,1,2,3,47
3,3,240,96,0,0,1,1,1,1,2,3,47
3,3,240,96,0,0,1,1,1,1,2,3,46
3,3,240,96,0,0,1,1,1,1,3,3,76
3,3,96,384,0,0,1,1,1,1,0,3,0
3,3,96,384,0,0,1,1,1,1,0,3,0
3,3,96,384,0,0,1,1,1,1,0,3,0
3,3,96,384,0,0,1,1,1,1,1,3,49
3,3,96,384,0,0,1,1,1,1,1,3,49
3,3,96,384,0,0,1,1,1,1,1,3,48
3,3,96,384,0,0,1,1,1,1,2,3,79
3,3,96,384,0,0,1,1,1,1,2,3,78
3,3,96,384,0,0,1,1,1,1,2,3,78
3,3,96,384,0,0,1,1,1,1,3,3,127
3,3,384,96,0,0,1,1,1,1,0,3,0
3,3,384,96,0,0,1,1,1,1,0,3,0
3,3,384,96,0,0,1,1,1,1,0,3,0
3,3,384,96,0,0,1,1,1,1,1,3,46
3,3,384,96,0,0,1,1,1,1,1,3,46
3,3,384,96,0,0,1,1,1,1,1,3,47
3,3,384,96,0,0,1,1,1,1,2,3,75
3,3,384,96,0,0,1,1,1,1,2,3,75
3,3,384,96,0,0,1,1,1,1,2,3,75
3,3,384,96,0,0,1,1,1,1,3,3,121
3,3,96,576,0,0,1,1,1,1,0,3,0
3,3,96,576,0,0,1,1,1,1,0,3,0
3,3,96,576,0,0,1,1,1,1,0,3,0
3,3,96,576,0,0,1,1,1,1,1,3,73
3,3,96,576,0,0,1,1,1,1,1,3,73
3,3,96,576,0,0,1,1,1,1,1,3,73
3,3,96,576,0,0,1,1,1,1,2,3,118
3,3,96,576,0,0,1,1,1,1,2,3,118
3,3,96,576,0,0,1,1,1,1,2,3,118
3,3,96,576,0,0,1,1,1,1,3,3,191
3,3,576,160,0,0,1,1,1,1,0,3,0
3,3,576,160,0,0,1,1,1,1,0,3,0
3,3,576,160,0,0,1,1,1,1,0,3,0
3,3,576,160,0,0,1,1,1,1,1,3,115
3,3,576,160,0,0,1,1,1,1,1,3,115
3,3,576,160,0,0,1,1,1,1,1,3,116
3,3,576,160,0,0,1,1,1,1,2,3,186
3,3,576,160,0,0,1,1,1,1,2,3,187
3,3,576,160,0,0,1,1,1,1,2,3,186
3,3,576,160,0,0,1,1,1,1,3,3,302
3,3,160,160,0,0,1,1,1,1,0,3,0
3,3,160,160,0,0,1,1,1,1,0,3,0
3,3,160,160,0,0,1,1,1,1,0,3,0
3,3,160,160,0,0,1,1,1,1,1,3,32
3,3,160,160,0,0,1,1,1,1,1,3,33
3,3,160,160,0,0,1,1,1,1,1,3,32
3,3,160,160,0,0,1,1,1,1,2,3,53
3,3,160,160,0,0,1,1,1,1,2,3,53
3,3,160,160,0,0,1,1,1,1,2,3,52
3,3,160,160,0,0,1,1,1,1,3,3,85
