IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
32,32,32,32,0,0,2,2,2,2,1,16,11
32,32,32,32,0,0,2,2,2,2,3,16,34
32,32,32,32,0,0,2,2,2,2,4,16,45
32,32,32,32,0,0,2,2,2,2,6,16,67
32,32,32,32,0,0,2,2,2,2,8,16,89
32,32,32,32,0,0,2,2,2,2,9,16,101
32,32,32,32,0,0,2,2,2,2,11,16,123
32,32,32,32,0,0,2,2,2,2,12,16,134
32,32,32,32,0,0,2,2,2,2,14,16,156
32,32,32,32,0,0,2,2,2,2,16,16,179
16,16,32,32,0,0,2,2,2,2,0,8,0
16,16,32,32,0,0,2,2,2,2,1,8,6
16,16,32,32,0,0,2,2,2,2,2,8,11
16,16,32,32,0,0,2,2,2,2,3,8,17
16,16,32,32,0,0,2,2,2,2,4,8,23
16,16,32,32,0,0,2,2,2,2,4,8,22
16,16,32,32,0,0,2,2,2,2,5,8,29
16,16,32,32,0,0,2,2,2,2,6,8,34
16,16,32,32,0,0,2,2,2,2,7,8,39
16,16,32,32,0,0,2,2,2,2,8,8,46
8,8,64,64,0,0,2,2,2,2,0,4,0
8,8,64,64,0,0,2,2,2,2,1,4,6
8,8,64,64,0,0,2,2,2,2,1,4,6
8,8,64,64,0,0,2,2,2,2,2,4,11
8,8,64,64,0,0,2,2,2,2,2,4,12
8,8,64,64,0,0,2,2,2,2,2,4,12
8,8,64,64,0,0,2,2,2,2,3,4,17
8,8,64,64,0,0,2,2,2,2,3,4,18
8,8,64,64,0,0,2,2,2,2,4,4,23
5,5,448,448,0,0,5,5,5,5,0,1,0
5,5,448,448,0,0,5,5,5,5,1,1,38
6,6,384,384,0,0,6,6,6,6,0,1,0
6,6,384,384,0,0,6,6,6,6,1,1,43
3,3,160,160,0,0,3,3,3,3,0,1,0
3,3,160,160,0,0,3,3,3,3,1,1,6
32,32,32,32,0,0,2,2,2,2,1,16,12
32,32,32,32,0,0,2,2,2,2,3,16,33
32,32,32,32,0,0,2,2,2,2,4,16,45
32,32,32,32,0,0,2,2,2,2,6,16,67
32,32,32,32,0,0,2,2,2,2,8,16,90
32,32,32,32,0,0,2,2,2,2,9,16,100
32,32,32,32,0,0,2,2,2,2,11,16,123
32,32,32,32,0,0,2,2,2,2,12,16,134
32,32,32,32,0,0,2,2,2,2,14,16,157
32,32,32,32,0,0,2,2,2,2,16,16,178
16,16,32,32,0,0,2,2,2,2,0,8,0
16,16,32,32,0,0,2,2,2,2,1,8,6
16,16,32,32,0,0,2,2,2,2,2,8,12
16,16,32,32,0,0,2,2,2,2,3,8,17
16,16,32,32,0,0,2,2,2,2,4,8,22
16,16,32,32,0,0,2,2,2,2,4,8,23
16,16,32,32,0,0,2,2,2,2,5,8,28
16,16,32,32,0,0,2,2,2,2,6,8,34
16,16,32,32,0,0,2,2,2,2,7,8,40
16,16,32,32,0,0,2,2,2,2,8,8,45
8,8,64,64,0,0,2,2,2,2,0,4,0
8,8,64,64,0,0,2,2,2,2,1,4,6
8,8,64,64,0,0,2,2,2,2,1,4,6
8,8,64,64,0,0,2,2,2,2,2,4,12
8,8,64,64,0,0,2,2,2,2,2,4,12
8,8,64,64,0,0,2,2,2,2,2,4,11
8,8,64,64,0,0,2,2,2,2,3,4,18
8,8,64,64,0,0,2,2,2,2,3,4,17
8,8,64,64,0,0,2,2,2,2,4,4,23
5,5,448,448,0,0,5,5,5,5,0,1,0
5,5,448,448,0,0,5,5,5,5,1,1,37
6,6,384,384,0,0,6,6,6,6,0,1,0
6,6,384,384,0,0,6,6,6,6,1,1,43
3,3,160,160,0,0,3,3,3,3,0,1,0
3,3,160,160,0,0,3,3,3,3,1,1,7
