IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
9,9,24,28,0,0,1,1,1,1,9,9,54
9,9,24,57,0,0,1,1,1,1,9,9,0
9,9,24,72,0,0,1,1,1,1,9,9,133
9,9,24,86,0,0,1,1,1,1,9,9,158
9,9,24,100,0,0,1,1,1,1,9,9,182
9,9,24,129,0,0,1,1,1,1,9,9,0
9,9,24,144,0,0,1,1,1,1,9,9,259
9,9,144,2,0,0,1,1,1,1,9,9,47
9,9,144,4,0,0,1,1,1,1,9,9,63
9,9,144,9,0,0,1,1,1,1,9,9,0
9,9,144,12,0,0,1,1,1,1,9,9,128
9,9,144,14,0,0,1,1,1,1,9,9,143
9,9,144,16,0,0,1,1,1,1,9,9,160
9,9,144,21,0,0,1,1,1,1,9,9,0
9,9,144,24,0,0,1,1,1,1,9,9,223
9,9,144,3,0,0,1,1,1,1,9,9,0
9,9,144,6,0,0,1,1,1,1,9,9,79
9,9,144,9,0,0,1,1,1,1,9,9,0
9,9,144,12,0,0,1,1,1,1,9,9,127
9,9,144,16,0,0,1,1,1,1,9,9,160
9,9,144,19,0,0,1,1,1,1,9,9,0
9,9,144,22,0,0,1,1,1,1,9,9,207
9,9,144,25,0,0,1,1,1,1,9,9,0
9,9,144,28,0,0,1,1,1,1,9,9,256
9,9,144,32,0,0,1,1,1,1,9,9,287
9,9,32,19,0,0,1,1,1,1,9,9,0
9,9,32,38,0,0,1,1,1,1,9,9,89
9,9,32,57,0,0,1,1,1,1,9,9,0
9,9,32,76,0,0,1,1,1,1,9,9,173
9,9,32,96,0,0,1,1,1,1,9,9,216
9,9,32,115,0,0,1,1,1,1,9,9,1
9,9,32,134,0,0,1,1,1,1,9,9,298
9,9,32,153,0,0,1,1,1,1,9,9,0
9,9,32,172,0,0,1,1,1,1,9,9,382
9,9,32,192,0,0,1,1,1,1,9,9,424
9,9,192,3,0,0,1,1,1,1,9,9,0
9,9,192,6,0,0,1,1,1,1,9,9,103
9,9,192,9,0,0,1,1,1,1,9,9,0
9,9,192,12,0,0,1,1,1,1,9,9,168
9,9,192,16,0,0,1,1,1,1,9,9,209
9,9,192,19,0,0,1,1,1,1,9,9,0
