IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
72,72,1,1,1,1,3,3,1,1,72,72,102
72,72,3,3,1,1,3,3,1,1,72,72,305
72,72,4,4,1,1,3,3,1,1,72,72,406
72,72,6,6,1,1,3,3,1,1,72,72,610
72,72,8,8,1,1,3,3,1,1,72,72,813
72,72,9,9,1,1,3,3,1,1,72,72,914
72,72,11,11,1,1,3,3,1,1,72,72,1118
72,72,12,12,1,1,3,3,1,1,72,72,1219
72,72,14,14,1,1,3,3,1,1,72,72,1422
72,72,16,16,1,1,3,3,1,1,72,72,1625
36,36,4,4,1,1,3,3,1,1,36,36,103
36,36,9,9,1,1,3,3,1,1,36,36,232
36,36,14,14,1,1,3,3,1,1,36,36,360
36,36,19,19,1,1,3,3,1,1,36,36,489
36,36,24,24,1,1,3,3,1,1,36,36,618
36,36,28,28,1,1,3,3,1,1,36,36,720
36,36,33,33,1,1,3,3,1,1,36,36,849
36,36,38,38,1,1,3,3,1,1,36,36,978
36,36,43,43,1,1,3,3,1,1,36,36,1107
36,36,48,48,1,1,3,3,1,1,36,36,1235
18,18,9,9,1,1,3,3,1,1,18,18,59
18,18,19,19,1,1,3,3,1,1,18,18,126
18,18,28,28,1,1,3,3,1,1,18,18,185
18,18,38,38,1,1,3,3,1,1,18,18,251
18,18,48,48,1,1,3,3,1,1,18,18,317
18,18,57,57,1,1,3,3,1,1,18,18,377
18,18,67,67,1,1,3,3,1,1,18,18,443
18,18,76,76,1,1,3,3,1,1,18,18,502
18,18,86,86,1,1,3,3,1,1,18,18,569
18,18,96,96,1,1,3,3,1,1,18,18,634
9,9,14,14,1,1,3,3,1,1,9,9,26
9,9,28,28,1,1,3,3,1,1,9,9,50
9,9,43,43,1,1,3,3,1,1,9,9,78
9,9,57,57,1,1,3,3,1,1,9,9,102
9,9,72,72,1,1,3,3,1,1,9,9,130
9,9,86,86,1,1,3,3,1,1,9,9,155
9,9,100,100,1,1,3,3,1,1,9,9,180
9,9,115,115,1,1,3,3,1,1,9,9,207
9,9,129,129,1,1,3,3,1,1,9,9,233
9,9,144,144,1,1,3,3,1,1,9,9,259
9,9,19,19,1,1,3,3,1,1,9,9,35
9,9,38,38,1,1,3,3,1,1,9,9,68
9,9,57,57,1,1,3,3,1,1,9,9,103
9,9,76,76,1,1,3,3,1,1,9,9,137
9,9,96,96,1,1,3,3,1,1,9,9,173
9,9,115,115,1,1,3,3,1,1,9,9,207
9,9,134,134,1,1,3,3,1,1,9,9,241
9,9,153,153,1,1,3,3,1,1,9,9,276
9,9,172,172,1,1,3,3,1,1,9,9,310
9,9,192,192,1,1,3,3,1,1,9,9,346
5,5,33,33,1,1,3,3,1,1,5,5,20
5,5,67,67,1,1,3,3,1,1,5,5,42
5,5,100,100,1,1,3,3,1,1,5,5,63
5,5,134,134,1,1,3,3,1,1,5,5,84
5,5,168,168,1,1,3,3,1,1,5,5,105
5,5,201,201,1,1,3,3,1,1,5,5,126
5,5,235,235,1,1,3,3,1,1,5,5,147
5,5,268,268,1,1,3,3,1,1,5,5,168
5,5,302,302,1,1,3,3,1,1,5,5,189
5,5,336,336,1,1,3,3,1,1,5,5,210
88,88,1,1,1,1,3,3,1,1,88,88,151
88,88,3,3,1,1,3,3,1,1,88,88,452
88,88,4,4,1,1,3,3,1,1,88,88,601
88,88,6,6,1,1,3,3,1,1,88,88,903
88,88,8,8,1,1,3,3,1,1,88,88,1203
88,88,9,9,1,1,3,3,1,1,88,88,1354
88,88,11,11,1,1,3,3,1,1,88,88,1655
88,88,12,12,1,1,3,3,1,1,88,88,1805
88,88,14,14,1,1,3,3,1,1,88,88,2105
88,88,16,16,1,1,3,3,1,1,88,88,2407
44,44,4,4,1,1,3,3,1,1,44,44,153
44,44,9,9,1,1,3,3,1,1,44,44,344
44,44,14,14,1,1,3,3,1,1,44,44,536
44,44,19,19,1,1,3,3,1,1,44,44,727
44,44,24,24,1,1,3,3,1,1,44,44,918
44,44,28,28,1,1,3,3,1,1,44,44,1071
44,44,33,33,1,1,3,3,1,1,44,44,1262
44,44,38,38,1,1,3,3,1,1,44,44,1454
44,44,43,43,1,1,3,3,1,1,44,44,1645
44,44,48,48,1,1,3,3,1,1,44,44,1836
22,22,4,4,1,1,3,3,1,1,22,22,39
22,22,9,9,1,1,3,3,1,1,22,22,88
22,22,14,14,1,1,3,3,1,1,22,22,137
22,22,19,19,1,1,3,3,1,1,22,22,186
22,22,24,24,1,1,3,3,1,1,22,22,234
22,22,28,28,1,1,3,3,1,1,22,22,274
22,22,33,33,1,1,3,3,1,1,22,22,323
22,22,38,38,1,1,3,3,1,1,22,22,371
22,22,43,43,1,1,3,3,1,1,22,22,421
22,22,48,48,1,1,3,3,1,1,22,22,469
11,11,7,7,1,1,3,3,1,1,11,11,18
11,11,14,14,1,1,3,3,1,1,11,11,37
11,11,21,21,1,1,3,3,1,1,11,11,55
11,11,28,28,1,1,3,3,1,1,11,11,74
11,11,36,36,1,1,3,3,1,1,11,11,94
11,11,43,43,1,1,3,3,1,1,11,11,113
11,11,50,50,1,1,3,3,1,1,11,11,131
11,11,57,57,1,1,3,3,1,1,11,11,149
11,11,64,64,1,1,3,3,1,1,11,11,168
11,11,72,72,1,1,3,3,1,1,11,11,189
11,11,14,14,1,1,3,3,1,1,11,11,37
11,11,28,28,1,1,3,3,1,1,11,11,73
11,11,43,43,1,1,3,3,1,1,11,11,113
11,11,57,57,1,1,3,3,1,1,11,11,149
11,11,72,72,1,1,3,3,1,1,11,11,189
11,11,86,86,1,1,3,3,1,1,11,11,226
11,11,100,100,1,1,3,3,1,1,11,11,262
11,11,115,115,1,1,3,3,1,1,11,11,301
11,11,129,129,1,1,3,3,1,1,11,11,338
11,11,144,144,1,1,3,3,1,1,11,11,378
11,11,9,9,1,1,3,3,1,1,11,11,23
11,11,19,19,1,1,3,3,1,1,11,11,50
11,11,28,28,1,1,3,3,1,1,11,11,74
11,11,38,38,1,1,3,3,1,1,11,11,99
11,11,48,48,1,1,3,3,1,1,11,11,126
11,11,57,57,1,1,3,3,1,1,11,11,150
11,11,67,67,1,1,3,3,1,1,11,11,175
11,11,76,76,1,1,3,3,1,1,11,11,200
11,11,86,86,1,1,3,3,1,1,11,11,225
11,11,96,96,1,1,3,3,1,1,11,11,252
6,6,38,38,1,1,3,3,1,1,6,6,31
6,6,76,76,1,1,3,3,1,1,6,6,63
6,6,115,115,1,1,3,3,1,1,6,6,96
6,6,153,153,1,1,3,3,1,1,6,6,127
6,6,192,192,1,1,3,3,1,1,6,6,159
6,6,230,230,1,1,3,3,1,1,6,6,190
6,6,268,268,1,1,3,3,1,1,6,6,222
6,6,307,307,1,1,3,3,1,1,6,6,255
6,6,345,345,1,1,3,3,1,1,6,6,286
6,6,384,384,1,1,3,3,1,1,6,6,318
6,6,19,19,1,1,3,3,1,1,6,6,16
6,6,38,38,1,1,3,3,1,1,6,6,31
6,6,57,57,1,1,3,3,1,1,6,6,48
6,6,76,76,1,1,3,3,1,1,6,6,63
6,6,96,96,1,1,3,3,1,1,6,6,79
6,6,115,115,1,1,3,3,1,1,6,6,96
6,6,134,134,1,1,3,3,1,1,6,6,111
6,6,153,153,1,1,3,3,1,1,6,6,127
6,6,172,172,1,1,3,3,1,1,6,6,142
6,6,192,192,1,1,3,3,1,1,6,6,159
48,48,1,1,1,1,3,3,1,1,48,48,46
48,48,3,3,1,1,3,3,1,1,48,48,137
48,48,4,4,1,1,3,3,1,1,48,48,181
48,48,6,6,1,1,3,3,1,1,48,48,273
48,48,8,8,1,1,3,3,1,1,48,48,364
48,48,9,9,1,1,3,3,1,1,48,48,409
48,48,11,11,1,1,3,3,1,1,48,48,500
48,48,12,12,1,1,3,3,1,1,48,48,545
48,48,14,14,1,1,3,3,1,1,48,48,637
48,48,16,16,1,1,3,3,1,1,48,48,727
24,24,4,4,1,1,3,3,1,1,24,24,46
24,24,9,9,1,1,3,3,1,1,24,24,105
24,24,14,14,1,1,3,3,1,1,24,24,162
24,24,19,19,1,1,3,3,1,1,24,24,220
24,24,24,24,1,1,3,3,1,1,24,24,279
24,24,28,28,1,1,3,3,1,1,24,24,324
24,24,33,33,1,1,3,3,1,1,24,24,383
24,24,38,38,1,1,3,3,1,1,24,24,440
24,24,43,43,1,1,3,3,1,1,24,24,499
24,24,48,48,1,1,3,3,1,1,24,24,556
12,12,12,12,1,1,3,3,1,1,12,12,36
12,12,24,24,1,1,3,3,1,1,12,12,73
12,12,36,36,1,1,3,3,1,1,12,12,109
12,12,48,48,1,1,3,3,1,1,12,12,145
12,12,60,60,1,1,3,3,1,1,12,12,182
12,12,72,72,1,1,3,3,1,1,12,12,217
12,12,84,84,1,1,3,3,1,1,12,12,254
12,12,96,96,1,1,3,3,1,1,12,12,290
12,12,108,108,1,1,3,3,1,1,12,12,327
12,12,120,120,1,1,3,3,1,1,12,12,363
6,6,14,14,1,1,3,3,1,1,6,6,11
6,6,28,28,1,1,3,3,1,1,6,6,24
6,6,43,43,1,1,3,3,1,1,6,6,35
6,6,57,57,1,1,3,3,1,1,6,6,48
6,6,72,72,1,1,3,3,1,1,6,6,59
6,6,86,86,1,1,3,3,1,1,6,6,72
6,6,100,100,1,1,3,3,1,1,6,6,83
6,6,115,115,1,1,3,3,1,1,6,6,95
6,6,129,129,1,1,3,3,1,1,6,6,107
6,6,144,144,1,1,3,3,1,1,6,6,119
6,6,19,19,1,1,3,3,1,1,6,6,16
6,6,38,38,1,1,3,3,1,1,6,6,32
6,6,57,57,1,1,3,3,1,1,6,6,47
6,6,76,76,1,1,3,3,1,1,6,6,63
6,6,96,96,1,1,3,3,1,1,6,6,80
6,6,115,115,1,1,3,3,1,1,6,6,95
6,6,134,134,1,1,3,3,1,1,6,6,111
6,6,153,153,1,1,3,3,1,1,6,6,127
6,6,172,172,1,1,3,3,1,1,6,6,142
6,6,192,192,1,1,3,3,1,1,6,6,160
3,3,57,57,1,1,3,3,1,1,3,3,15
3,3,115,115,1,1,3,3,1,1,3,3,31
3,3,172,172,1,1,3,3,1,1,3,3,47
3,3,230,230,1,1,3,3,1,1,3,3,62
3,3,288,288,1,1,3,3,1,1,3,3,78
3,3,345,345,1,1,3,3,1,1,3,3,94
