IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
176,176,3,16,1,1,3,3,2,2,8,88,463
176,176,3,16,1,1,3,3,2,2,17,88,984
176,176,3,16,1,1,3,3,2,2,26,88,1505
176,176,3,16,1,1,3,3,2,2,35,88,2026
176,176,3,16,1,1,3,3,2,2,44,88,2548
176,176,3,16,1,1,3,3,2,2,52,88,3011
176,176,3,16,1,1,3,3,2,2,61,88,3533
176,176,3,16,1,1,3,3,2,2,70,88,4054
176,176,3,16,1,1,3,3,2,2,79,88,4575
176,176,3,16,1,1,3,3,2,2,88,88,5096
