IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
144,144,3,16,1,1,3,3,2,2,7,72,331
144,144,3,16,1,1,3,3,2,2,14,72,663
144,144,3,16,1,1,3,3,2,2,21,72,994
144,144,3,16,1,1,3,3,2,2,28,72,1327
144,144,3,16,1,1,3,3,2,2,36,72,1705
144,144,3,16,1,1,3,3,2,2,43,72,2037
144,144,3,16,1,1,3,3,2,2,50,72,2369
144,144,3,16,1,1,3,3,2,2,57,72,2701
144,144,3,16,1,1,3,3,2,2,64,72,3032
144,144,3,16,1,1,3,3,2,2,72,72,3412
