IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
11,11,144,32,0,0,1,1,1,1,2,11,72
11,11,144,32,0,0,1,1,1,1,3,11,112
11,11,144,32,0,0,1,1,1,1,4,11,144
11,11,144,32,0,0,1,1,1,1,5,11,184
11,11,144,32,0,0,1,1,1,1,6,11,216
11,11,144,32,0,0,1,1,1,1,7,11,256
11,11,144,32,0,0,1,1,1,1,8,11,289
11,11,144,32,0,0,1,1,1,1,9,11,328
11,11,144,32,0,0,1,1,1,1,11,11,400
11,11,32,96,0,0,1,1,1,1,1,11,31
11,11,32,96,0,0,1,1,1,1,2,11,57
11,11,32,96,0,0,1,1,1,1,3,11,88
11,11,32,96,0,0,1,1,1,1,4,11,114
11,11,32,96,0,0,1,1,1,1,5,11,145
11,11,32,96,0,0,1,1,1,1,6,11,171
11,11,32,96,0,0,1,1,1,1,7,11,202
11,11,32,96,0,0,1,1,1,1,8,11,229
11,11,32,96,0,0,1,1,1,1,9,11,259
11,11,32,96,0,0,1,1,1,1,11,11,317
11,11,96,32,0,0,1,1,1,1,1,11,26
11,11,96,32,0,0,1,1,1,1,2,11,50
11,11,96,32,0,0,1,1,1,1,3,11,77
11,11,96,32,0,0,1,1,1,1,4,11,100
11,11,96,32,0,0,1,1,1,1,5,11,126
11,11,96,32,0,0,1,1,1,1,6,11,150
11,11,96,32,0,0,1,1,1,1,7,11,176
11,11,96,32,0,0,1,1,1,1,8,11,199
11,11,96,32,0,0,1,1,1,1,9,11,226
11,11,96,32,0,0,1,1,1,1,11,11,276
11,11,32,192,0,0,1,1,1,1,1,11,61
11,11,32,192,0,0,1,1,1,1,2,11,113
11,11,32,192,0,0,1,1,1,1,3,11,173
11,11,32,192,0,0,1,1,1,1,4,11,226
11,11,32,192,0,0,1,1,1,1,5,11,286
11,11,32,192,0,0,1,1,1,1,6,11,340
11,11,32,192,0,0,1,1,1,1,7,11,399
11,11,32,192,0,0,1,1,1,1,8,11,452
11,11,32,192,0,0,1,1,1,1,9,11,513
11,11,32,192,0,0,1,1,1,1,11,11,625
6,6,192,64,0,0,1,1,1,1,0,6,0
6,6,192,64,0,0,1,1,1,1,1,6,50
6,6,192,64,0,0,1,1,1,1,1,6,51
6,6,192,64,0,0,1,1,1,1,2,6,101
6,6,192,64,0,0,1,1,1,1,3,6,151
6,6,192,64,0,0,1,1,1,1,3,6,151
6,6,192,64,0,0,1,1,1,1,4,6,201
6,6,192,64,0,0,1,1,1,1,4,6,202
6,6,192,64,0,0,1,1,1,1,5,6,252
6,6,192,64,0,0,1,1,1,1,6,6,302
6,6,64,384,0,0,1,1,1,1,0,6,0
6,6,64,384,0,0,1,1,1,1,1,6,108
6,6,64,384,0,0,1,1,1,1,1,6,109
6,6,64,384,0,0,1,1,1,1,2,6,216
6,6,64,384,0,0,1,1,1,1,3,6,325
6,6,64,384,0,0,1,1,1,1,3,6,325
6,6,64,384,0,0,1,1,1,1,4,6,433
6,6,64,384,0,0,1,1,1,1,4,6,432
6,6,64,384,0,0,1,1,1,1,5,6,542
6,6,64,384,0,0,1,1,1,1,6,6,649
