IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
48,48,16,8,0,0,1,1,1,1,4,48,32
48,48,16,8,0,0,1,1,1,1,9,48,72
48,48,16,8,0,0,1,1,1,1,14,48,112
48,48,16,8,0,0,1,1,1,1,19,48,152
48,48,16,8,0,0,1,1,1,1,24,48,191
48,48,16,8,0,0,1,1,1,1,28,48,224
48,48,16,8,0,0,1,1,1,1,33,48,264
48,48,16,8,0,0,1,1,1,1,38,48,303
48,48,16,8,0,0,1,1,1,1,43,48,343
48,48,16,8,0,0,1,1,1,1,48,48,384
48,48,8,32,0,0,1,1,1,1,4,48,74
48,48,8,32,0,0,1,1,1,1,9,48,165
48,48,8,32,0,0,1,1,1,1,14,48,259
48,48,8,32,0,0,1,1,1,1,19,48,350
48,48,8,32,0,0,1,1,1,1,24,48,442
48,48,8,32,0,0,1,1,1,1,28,48,516
48,48,8,32,0,0,1,1,1,1,33,48,608
48,48,8,32,0,0,1,1,1,1,38,48,701
48,48,8,32,0,0,1,1,1,1,43,48,792
48,48,8,32,0,0,1,1,1,1,48,48,885
24,24,32,16,0,0,1,1,1,1,2,24,23
24,24,32,16,0,0,1,1,1,1,4,24,44
24,24,32,16,0,0,1,1,1,1,7,24,79
24,24,32,16,0,0,1,1,1,1,9,24,101
24,24,32,16,0,0,1,1,1,1,12,24,134
24,24,32,16,0,0,1,1,1,1,14,24,157
24,24,32,16,0,0,1,1,1,1,16,24,179
24,24,32,16,0,0,1,1,1,1,19,24,213
24,24,32,16,0,0,1,1,1,1,21,24,235
24,24,32,16,0,0,1,1,1,1,24,24,269
24,24,16,48,0,0,1,1,1,1,2,24,39
24,24,16,48,0,0,1,1,1,1,4,24,77
24,24,16,48,0,0,1,1,1,1,7,24,135
24,24,16,48,0,0,1,1,1,1,9,24,174
24,24,16,48,0,0,1,1,1,1,12,24,232
24,24,16,48,0,0,1,1,1,1,14,24,270
24,24,16,48,0,0,1,1,1,1,16,24,309
24,24,16,48,0,0,1,1,1,1,19,24,367
24,24,16,48,0,0,1,1,1,1,21,24,405
24,24,16,48,0,0,1,1,1,1,24,24,464
24,24,48,16,0,0,1,1,1,1,2,24,31
24,24,48,16,0,0,1,1,1,1,4,24,61
24,24,48,16,0,0,1,1,1,1,7,24,107
24,24,48,16,0,0,1,1,1,1,9,24,139
24,24,48,16,0,0,1,1,1,1,12,24,184
24,24,48,16,0,0,1,1,1,1,14,24,215
24,24,48,16,0,0,1,1,1,1,16,24,245
24,24,48,16,0,0,1,1,1,1,19,24,292
24,24,48,16,0,0,1,1,1,1,21,24,322
24,24,48,16,0,0,1,1,1,1,24,24,368
12,12,48,24,0,0,1,1,1,1,1,12,11
12,12,48,24,0,0,1,1,1,1,2,12,22
12,12,48,24,0,0,1,1,1,1,3,12,34
12,12,48,24,0,0,1,1,1,1,4,12,44
12,12,48,24,0,0,1,1,1,1,6,12,67
12,12,48,24,0,0,1,1,1,1,7,12,78
12,12,48,24,0,0,1,1,1,1,8,12,89
12,12,48,24,0,0,1,1,1,1,9,12,100
12,12,48,24,0,0,1,1,1,1,10,12,111
12,12,48,24,0,0,1,1,1,1,12,12,133
12,12,24,120,0,0,1,1,1,1,1,12,31
12,12,24,120,0,0,1,1,1,1,2,12,63
12,12,24,120,0,0,1,1,1,1,3,12,94
12,12,24,120,0,0,1,1,1,1,4,12,126
12,12,24,120,0,0,1,1,1,1,6,12,189
12,12,24,120,0,0,1,1,1,1,7,12,219
12,12,24,120,0,0,1,1,1,1,8,12,252
12,12,24,120,0,0,1,1,1,1,9,12,282
12,12,24,120,0,0,1,1,1,1,10,12,314
12,12,24,120,0,0,1,1,1,1,12,12,377
12,12,120,24,0,0,1,1,1,1,1,12,26
12,12,120,24,0,0,1,1,1,1,2,12,50
12,12,120,24,0,0,1,1,1,1,3,12,77
12,12,120,24,0,0,1,1,1,1,4,12,101
12,12,120,24,0,0,1,1,1,1,6,12,153
12,12,120,24,0,0,1,1,1,1,7,12,177
12,12,120,24,0,0,1,1,1,1,8,12,203
12,12,120,24,0,0,1,1,1,1,9,12,228
12,12,120,24,0,0,1,1,1,1,10,12,254
12,12,120,24,0,0,1,1,1,1,12,12,305
6,6,120,40,0,0,1,1,1,1,0,6,0
6,6,120,40,0,0,1,1,1,1,1,6,20
6,6,120,40,0,0,1,1,1,1,1,6,21
6,6,120,40,0,0,1,1,1,1,2,6,41
6,6,120,40,0,0,1,1,1,1,3,6,62
6,6,120,40,0,0,1,1,1,1,3,6,62
6,6,120,40,0,0,1,1,1,1,4,6,82
6,6,120,40,0,0,1,1,1,1,4,6,83
6,6,120,40,0,0,1,1,1,1,5,6,103
6,6,120,40,0,0,1,1,1,1,6,6,123
6,6,40,160,0,0,1,1,1,1,0,6,0
6,6,40,160,0,0,1,1,1,1,1,6,31
6,6,40,160,0,0,1,1,1,1,1,6,31
6,6,40,160,0,0,1,1,1,1,2,6,61
6,6,40,160,0,0,1,1,1,1,3,6,92
6,6,40,160,0,0,1,1,1,1,3,6,92
6,6,40,160,0,0,1,1,1,1,4,6,123
6,6,40,160,0,0,1,1,1,1,4,6,123
6,6,40,160,0,0,1,1,1,1,5,6,153
6,6,40,160,0,0,1,1,1,1,6,6,184
6,6,160,40,0,0,1,1,1,1,0,6,0
6,6,160,40,0,0,1,1,1,1,1,6,27
6,6,160,40,0,0,1,1,1,1,1,6,27
6,6,160,40,0,0,1,1,1,1,2,6,54
6,6,160,40,0,0,1,1,1,1,3,6,80
6,6,160,40,0,0,1,1,1,1,3,6,81
6,6,160,40,0,0,1,1,1,1,4,6,108
6,6,160,40,0,0,1,1,1,1,4,6,108
6,6,160,40,0,0,1,1,1,1,5,6,134
6,6,160,40,0,0,1,1,1,1,6,6,162
