IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
9,9,129,129,1,1,3,3,2,2,9,9,105
9,9,144,144,1,1,3,3,2,2,9,9,117
9,9,19,19,1,1,3,3,2,2,9,9,16
9,9,38,38,1,1,3,3,2,2,9,9,32
9,9,57,57,1,1,3,3,2,2,9,9,47
9,9,76,76,1,1,3,3,2,2,9,9,62
9,9,96,96,1,1,3,3,2,2,9,9,79
9,9,115,115,1,1,3,3,2,2,9,9,94
9,9,134,134,1,1,3,3,2,2,9,9,109
9,9,153,153,1,1,3,3,2,2,9,9,125
9,9,172,172,1,1,3,3,2,2,9,9,140
9,9,192,192,1,1,3,3,2,2,9,9,157
5,5,33,33,1,1,3,3,2,2,5,5,10
5,5,67,67,1,1,3,3,2,2,5,5,19
5,5,100,100,1,1,3,3,2,2,5,5,30
5,5,134,134,1,1,3,3,2,2,5,5,40
5,5,168,168,1,1,3,3,2,2,5,5,49
5,5,201,201,1,1,3,3,2,2,5,5,58
5,5,235,235,1,1,3,3,2,2,5,5,69
5,5,268,268,1,1,3,3,2,2,5,5,78
5,5,302,302,1,1,3,3,2,2,5,5,88
5,5,336,336,1,1,3,3,2,2,5,5,98
88,88,1,1,1,1,3,3,2,2,88,88,67
88,88,3,3,1,1,3,3,2,2,88,88,198
88,88,4,4,1,1,3,3,2,2,88,88,265
88,88,6,6,1,1,3,3,2,2,88,88,397
88,88,8,8,1,1,3,3,2,2,88,88,530
88,88,9,9,1,1,3,3,2,2,88,88,596
88,88,11,11,1,1,3,3,2,2,88,88,728
88,88,12,12,1,1,3,3,2,2,88,88,794
88,88,14,14,1,1,3,3,2,2,88,88,927
88,88,16,16,1,1,3,3,2,2,88,88,1059
44,44,4,4,1,1,3,3,2,2,44,44,67
44,44,9,9,1,1,3,3,2,2,44,44,150
44,44,14,14,1,1,3,3,2,2,44,44,233
44,44,19,19,1,1,3,3,2,2,44,44,317
44,44,24,24,1,1,3,3,2,2,44,44,400
44,44,28,28,1,1,3,3,2,2,44,44,466
44,44,33,33,1,1,3,3,2,2,44,44,550
44,44,38,38,1,1,3,3,2,2,44,44,633
44,44,43,43,1,1,3,3,2,2,44,44,716
44,44,48,48,1,1,3,3,2,2,44,44,800
22,22,4,4,1,1,3,3,2,2,22,22,17
22,22,9,9,1,1,3,3,2,2,22,22,39
22,22,14,14,1,1,3,3,2,2,22,22,60
22,22,19,19,1,1,3,3,2,2,22,22,82
22,22,24,24,1,1,3,3,2,2,22,22,103
22,22,28,28,1,1,3,3,2,2,22,22,121
22,22,33,33,1,1,3,3,2,2,22,22,142
22,22,38,38,1,1,3,3,2,2,22,22,164
22,22,43,43,1,1,3,3,2,2,22,22,185
22,22,48,48,1,1,3,3,2,2,22,22,206
11,11,7,7,1,1,3,3,2,2,11,11,8
11,11,14,14,1,1,3,3,2,2,11,11,16
11,11,21,21,1,1,3,3,2,2,11,11,25
11,11,28,28,1,1,3,3,2,2,11,11,33
11,11,36,36,1,1,3,3,2,2,11,11,42
11,11,43,43,1,1,3,3,2,2,11,11,50
11,11,50,50,1,1,3,3,2,2,11,11,59
11,11,57,57,1,1,3,3,2,2,11,11,67
11,11,64,64,1,1,3,3,2,2,11,11,75
11,11,72,72,1,1,3,3,2,2,11,11,84
11,11,14,14,1,1,3,3,2,2,11,11,17
11,11,28,28,1,1,3,3,2,2,11,11,33
11,11,43,43,1,1,3,3,2,2,11,11,50
11,11,57,57,1,1,3,3,2,2,11,11,67
11,11,72,72,1,1,3,3,2,2,11,11,84
11,11,86,86,1,1,3,3,2,2,11,11,101
11,11,100,100,1,1,3,3,2,2,11,11,117
11,11,115,115,1,1,3,3,2,2,11,11,136
11,11,129,129,1,1,3,3,2,2,11,11,152
11,11,144,144,1,1,3,3,2,2,11,11,169
11,11,9,9,1,1,3,3,2,2,11,11,10
11,11,19,19,1,1,3,3,2,2,11,11,23
11,11,28,28,1,1,3,3,2,2,11,11,33
11,11,38,38,1,1,3,3,2,2,11,11,44
11,11,48,48,1,1,3,3,2,2,11,11,57
11,11,57,57,1,1,3,3,2,2,11,11,67
11,11,67,67,1,1,3,3,2,2,11,11,79
11,11,76,76,1,1,3,3,2,2,11,11,89
11,11,86,86,1,1,3,3,2,2,11,11,101
11,11,96,96,1,1,3,3,2,2,11,11,112
6,6,38,38,1,1,3,3,2,2,6,6,15
6,6,76,76,1,1,3,3,2,2,6,6,29
6,6,115,115,1,1,3,3,2,2,6,6,44
6,6,153,153,1,1,3,3,2,2,6,6,58
6,6,192,192,1,1,3,3,2,2,6,6,73
6,6,230,230,1,1,3,3,2,2,6,6,87
6,6,268,268,1,1,3,3,2,2,6,6,102
6,6,307,307,1,1,3,3,2,2,6,6,117
6,6,345,345,1,1,3,3,2,2,6,6,131
6,6,384,384,1,1,3,3,2,2,6,6,146
6,6,19,19,1,1,3,3,2,2,6,6,7
6,6,38,38,1,1,3,3,2,2,6,6,14
6,6,57,57,1,1,3,3,2,2,6,6,22
6,6,76,76,1,1,3,3,2,2,6,6,29
6,6,96,96,1,1,3,3,2,2,6,6,37
6,6,115,115,1,1,3,3,2,2,6,6,43
6,6,134,134,1,1,3,3,2,2,6,6,51
6,6,153,153,1,1,3,3,2,2,6,6,58
6,6,172,172,1,1,3,3,2,2,6,6,65
6,6,192,192,1,1,3,3,2,2,6,6,73
48,48,1,1,1,1,3,3,2,2,48,48,20
48,48,3,3,1,1,3,3,2,2,48,48,60
48,48,4,4,1,1,3,3,2,2,48,48,80
48,48,6,6,1,1,3,3,2,2,48,48,119
48,48,8,8,1,1,3,3,2,2,48,48,159
48,48,9,9,1,1,3,3,2,2,48,48,179
48,48,11,11,1,1,3,3,2,2,48,48,219
48,48,12,12,1,1,3,3,2,2,48,48,239
48,48,14,14,1,1,3,3,2,2,48,48,278
48,48,16,16,1,1,3,3,2,2,48,48,319
24,24,4,4,1,1,3,3,2,2,24,24,20
24,24,9,9,1,1,3,3,2,2,24,24,46
24,24,14,14,1,1,3,3,2,2,24,24,72
24,24,19,19,1,1,3,3,2,2,24,24,97
24,24,24,24,1,1,3,3,2,2,24,24,123
24,24,28,28,1,1,3,3,2,2,24,24,143
24,24,33,33,1,1,3,3,2,2,24,24,169
24,24,38,38,1,1,3,3,2,2,24,24,194
24,24,43,43,1,1,3,3,2,2,24,24,220
24,24,48,48,1,1,3,3,2,2,24,24,245
12,12,12,12,1,1,3,3,2,2,12,12,16
12,12,24,24,1,1,3,3,2,2,12,12,33
12,12,36,36,1,1,3,3,2,2,12,12,48
12,12,48,48,1,1,3,3,2,2,12,12,65
12,12,60,60,1,1,3,3,2,2,12,12,80
12,12,72,72,1,1,3,3,2,2,12,12,96
12,12,84,84,1,1,3,3,2,2,12,12,113
12,12,96,96,1,1,3,3,2,2,12,12,129
12,12,108,108,1,1,3,3,2,2,12,12,145
12,12,120,120,1,1,3,3,2,2,12,12,161
6,6,14,14,1,1,3,3,2,2,6,6,5
6,6,28,28,1,1,3,3,2,2,6,6,11
6,6,43,43,1,1,3,3,2,2,6,6,17
6,6,57,57,1,1,3,3,2,2,6,6,21
6,6,72,72,1,1,3,3,2,2,6,6,27
6,6,86,86,1,1,3,3,2,2,6,6,33
6,6,100,100,1,1,3,3,2,2,6,6,38
6,6,115,115,1,1,3,3,2,2,6,6,43
6,6,129,129,1,1,3,3,2,2,6,6,49
6,6,144,144,1,1,3,3,2,2,6,6,55
6,6,19,19,1,1,3,3,2,2,6,6,7
6,6,38,38,1,1,3,3,2,2,6,6,14
6,6,57,57,1,1,3,3,2,2,6,6,22
6,6,76,76,1,1,3,3,2,2,6,6,29
6,6,96,96,1,1,3,3,2,2,6,6,36
6,6,115,115,1,1,3,3,2,2,6,6,44
6,6,134,134,1,1,3,3,2,2,6,6,51
6,6,153,153,1,1,3,3,2,2,6,6,58
6,6,172,172,1,1,3,3,2,2,6,6,65
6,6,192,192,1,1,3,3,2,2,6,6,73
3,3,57,57,1,1,3,3,2,2,3,3,7
3,3,115,115,1,1,3,3,2,2,3,3,15
3,3,172,172,1,1,3,3,2,2,3,3,22
3,3,230,230,1,1,3,3,2,2,3,3,30
3,3,288,288,1,1,3,3,2,2,3,3,37
3,3,345,345,1,1,3,3,2,2,3,3,44
3,3,403,403,1,1,3,3,2,2,3,3,52
3,3,460,460,1,1,3,3,2,2,3,3,60
3,3,518,518,1,1,3,3,2,2,3,3,67
3,3,576,576,1,1,3,3,2,2,3,3,74
